CO_ENTIDADE,NO_ENTIDADE,NO_MUNICIPIO,TP_DEPENDENCIA,TP_LOCALIZACAO,QT_DOC_INF,QT_MAT_INF,QT_TUR_INF
32032498,CMEI JETIBA,Santa Maria de Jetibá,3,2,16.0,111.0,8.0
32032501,CMEI POMMERN,Santa Maria de Jetibá,3,1,22.0,282.0,15.0
32032510,CMEI NILZA COUTINHO HOLZ,Santa Maria de Jetibá,3,1,17.0,220.0,12.0
32032528,EMEI HENRIQUE FREDERICO CARLOS BOLDT,Santa Maria de Jetibá,3,2,8.0,46.0,4.0
32032609,EMEIEF LUIZ GUILHERME HENRIQUE POTRATZ,Santa Maria de Jetibá,3,2,6.0,34.0,2.0
32032668,EMUEF ALTO RIO TRIUNFO,Santa Maria de Jetibá,3,2,0.0,0.0,0.0
32032676,EMUEF BAIXO RIO PANTOJA,Santa Maria de Jetibá,3,2,0.0,0.0,0.0
32032684,EMPEIEF BARRACAO DO RIO POSSMOSER,Santa Maria de Jetibá,3,2,5.0,17.0,1.0
32032714,EMUEF CABECEIRA DO RIO POSSMOSER,Santa Maria de Jetibá,3,2,0.0,0.0,0.0
32032722,EMPEIEF CARLOS ZIETLOW,Santa Maria de Jetibá,3,2,4.0,13.0,1.0
32032870,CMEI RAYANE LUIZA BERGER,Santa Maria de Jetibá,3,2,15.0,129.0,9.0
32033184,EMUEF SERRA DO GELO,Santa Maria de Jetibá,3,2,0.0,0.0,0.0
32063180,ESCOLA COOPERACAO,Santa Maria de Jetibá,4,1,0.0,0.0,0.0
32071353,CRECHE MUNICIPAL RONALD BERGER,Santa Maria de Jetibá,3,1,14.0,103.0,9.0
32073488,CAEE NEUES LEBEN - APAE DE SANTA MARIA DE JETIBA,Santa Maria de Jetibá,4,1,0.0,0.0,0.0
32077246,EMEI AGENIZA MEIRELLES DOBRUNS,Santa Maria de Jetibá,3,2,0.0,0.0,0.0
32077815,CMEI VILA DE JETIBA,Santa Maria de Jetibá,3,1,18.0,192.0,14.0
32080344,CRECHE EVELINA BUSS STINGUEL,Santa Maria de Jetibá,3,1,22.0,184.0,15.0
32080352,CRECHE MUNICIPAL KLAINEKINER SCHAUL,Santa Maria de Jetibá,3,1,12.0,93.0,8.0
32081340,IFES - CAMPUS CENTRO SERRANO,Santa Maria de Jetibá,1,2,0.0,0.0,0.0
32032536,EMEF JOAO LAUVERS,Santa Maria de Jetibá,3,2,0.0,0.0,0.0
32032544,EMPEIEF CABECEIRA DO RIO SANTA MARIA,Santa Maria de Jetibá,3,2,6.0,34.0,3.0
32032552,EMUEF DALMACIO ESPINDULA,Santa Maria de Jetibá,3,2,0.0,0.0,0.0
32032560,EMPEIEF FAZENDA ARTHUR PLASTER,Santa Maria de Jetibá,3,2,6.0,25.0,2.0
32032579,EEEFM FAZENDA EMILIO SCHROEDER,Santa Maria de Jetibá,2,2,0.0,0.0,0.0
32032587,EMPEIEF FAZENDA GUSTAVO ROGGE,Santa Maria de Jetibá,3,2,5.0,20.0,1.0
32032595,EMEIEF ANTONIO GONCALVES,Santa Maria de Jetibá,3,2,11.0,44.0,3.0
32032617,EMPEIEF RIO TAQUARA,Santa Maria de Jetibá,3,2,5.0,21.0,1.0
32032625,EMPEIEF CARLOS ZUMMACH,Santa Maria de Jetibá,3,2,4.0,9.0,1.0
32032633,EEEFM ALTO RIO POSSMOSER,Santa Maria de Jetibá,2,1,0.0,0.0,0.0
32032641,ESCOLA FAMILIA AGRICOLA DE SAO JOAO DO GARRAFAO - MEPES,Santa Maria de Jetibá,4,2,0.0,0.0,0.0
32032692,EMPEIEF CABECEIRA DO RIO LAMEGO,Santa Maria de Jetibá,3,2,5.0,10.0,1.0
32032730,EMUEF CORREGO SIMAO,Santa Maria de Jetibá,3,2,0.0,0.0,0.0
32032749,EMPEIEF FAZENDA FRANZ SCHNEIDER,Santa Maria de Jetibá,3,2,5.0,32.0,2.0
32032765,EMPEF FREDERICO SCHULTZ,Santa Maria de Jetibá,3,2,0.0,0.0,0.0
32032773,EMUEF GUARINO SCHIAVO,Santa Maria de Jetibá,3,2,0.0,0.0,0.0
32032781,EMEI FAZENDA EMILIO SCHROEDER,Santa Maria de Jetibá,3,2,5.0,51.0,3.0
32032803,EMUEF RIO CLARO,Santa Maria de Jetibá,3,2,6.0,11.0,1.0
32032820,EMUEF RIO DO QUEIJO,Santa Maria de Jetibá,3,2,0.0,0.0,0.0
32032838,EMPEIEF RIO LAMEGO,Santa Maria de Jetibá,3,2,0.0,0.0,0.0
